Date,Close,Label,Open,High,Low,Volume
2008-02-13,104.26620483398438,-1,103.99095442169964,104.7937690964146,103.32577078643376,181967800
2008-02-14,103.34870147705078,0,104.7096585308575,104.74789002112207,103.05815615097536,215207200
2008-02-15,103.32573699951172,0,102.83640438952706,103.386905034086,102.38530325947754,154110300
2008-02-19,103.61630249023438,1,104.5337998548776,104.66377757876262,102.92052908595691,145190000
2008-02-20,103.922119140625,1,102.44647956223294,104.4038101601425,102.27061707365982,220085700
2008-02-21,103.0581512451172,1,104.48792957998384,104.75552666587186,102.50766214464082,201051200
2008-02-22,103.69275665283205,1,103.19578230273164,103.86861916641044,101.58251148940168,205491000
2008-02-25,105.0002212524414,1,103.63161067387476,105.24488183076484,103.05053159206872,190107000
2008-02-26,105.78775024414062,-1,104.5567706133987,106.23885160987062,104.36562478046744,212420700
2008-02-27,105.68067932128906,-1,105.17605166429112,106.38409438864416,105.06136886343364,168395800
2008-02-28,104.64851379394533,-1,104.93141755163988,105.48191846757764,104.40385320164822,170831100
2008-02-29,102.31651306152344,-1,103.67747000655017,103.73862638614992,101.52134012738374,252715200
2008-03-03,102.07183837890624,-1,101.7965880109953,102.30885726054396,101.10846792452372,189483500
2008-03-04,101.6819076538086,-1,101.10081704840782,101.99537784888795,100.15274149915292,282513100
2008-03-05,102.32413482666016,-1,102.0106530256656,103.0428446468488,101.18490206204096,270681400
2008-03-06,100.2062759399414,-1,101.6742743369008,101.85777851150102,99.81634269385684,247911700
2008-03-07,99.1740493774414,1,99.21992248306562,100.72615167297394,98.31006699948956,326434600
2008-03-10,97.86662292480467,1,99.2734528293622,99.34226249861968,97.55314109826212,235683600
2008-03-11,101.38372802734376,-1,99.94630800505246,101.4754742699197,98.59299259399336,341440600
2008-03-12,100.4356460571289,0,101.49077456902953,102.27829430377427,100.28273175587414,229161100
2008-03-13,100.65739440917967,0,99.09764949224632,101.41433613354486,98.32542450068554,351504200
2008-03-14,99.09761810302734,1,101.513703548882,101.54428174020374,97.6984296011548,484687800
2008-03-17,98.09602355957033,1,96.77329210186775,98.83001687332214,96.39100051485975,405311100
2008-03-18,102.17121887207033,-1,99.86981682662076,102.21709198040588,99.38048422669226,334416600
2008-03-19,99.64049530029295,1,102.56119726507768,102.9511305247892,99.42640125580368,345971600
2008-03-20,101.486083984375,0,99.92629731154152,102.1238310646737,99.3192798037672,245320700
2008-03-24,103.51457214355467,0,102.4311700912864,104.35209072678234,102.37739041016444,208977300
2008-03-25,103.6144790649414,0,103.62215852784423,104.15233457740972,102.7846398209742,192947200
2008-03-26,102.34668731689452,1,103.31483918215896,103.79890339041766,102.27753696205376,196934300
2008-03-27,102.02395629882812,1,103.11503803150455,103.29945067023904,101.7012429743214,225153200
2008-03-28,101.04813385009766,1,102.18532763378629,102.4696202175222,100.7023703814835,180896100
2008-03-31,101.40158081054688,1,100.87908419092626,101.9855365860084,100.72541285258076,166692100
2008-04-01,104.9667739868164,0,102.66166952481856,105.14349537941332,102.5848280196716,254547300
2008-04-02,105.03597259521484,0,105.304906262499,105.78129098519018,104.48274633205018,210910800
2008-04-03,105.29717254638672,0,104.46734521116356,105.6045268597733,104.275253161935,175884800
2008-04-04,105.18193817138672,0,105.35865960101312,106.00409789613444,104.59029128601304,204446800
2008-04-07,105.23576354980467,-1,105.93497003162786,106.4728374052402,105.0667215279906,154245500
2008-04-08,105.12816619873048,-1,104.6440903729678,105.20499600124506,104.45967774306514,148937300
2008-04-09,104.36746978759766,-1,104.96679613623368,105.1127879921986,103.64520169453117,195610600
2008-04-10,104.5134735107422,-1,104.05244777896488,105.01290828319144,103.65289292638263,192967800
2008-04-11,102.4849624633789,1,103.337851702558,103.82191573469753,102.20065823407306,222973300
2008-04-14,102.13919067382812,1,102.33897393186984,102.60789579746272,101.84721869759495,160522000
2008-04-15,102.37741088867188,1,102.63865333350694,102.72317432735022,101.67819282363848,172389200
2008-04-16,105.15119934082033,0,103.37625884095117,105.1972995597628,103.36089991754967,189268900
2008-04-17,105.30489349365234,0,104.51347496510633,105.45856483159274,104.236861867065,179665700
2008-04-18,106.40364837646484,0,106.75710298466284,107.23348762128674,106.234606397462,218530600
2008-04-21,106.45743560791016,0,106.21155211197582,106.7878283656552,105.91958011601682,118587400
2008-04-22,105.9887237548828,0,106.18081582730376,106.27301627026752,105.18961416796463,162166000
2008-04-23,105.81969451904295,1,106.1039870686166,106.63416312815636,105.35866880004204,193309000
2008-04-24,106.28073120117188,1,106.09631854967463,107.37181300935949,105.29720878422565,229381300
2008-04-25,107.26421356201172,-1,107.11053053083693,107.4870351982245,105.9656693294212,190788100
2008-04-28,107.28730010986328,-1,107.47939223970296,107.76368484006628,107.0952079800236,105610200
2008-04-29,106.86467742919922,1,107.10286975496008,107.36411219454476,106.50354334679692,125514100
2008-04-30,106.2345962524414,1,107.02601465839037,108.02489578682555,106.2345962524414,208395900
2008-05-01,108.4321517944336,-1,106.32682974731831,108.4321517944336,106.24230874893524,187279500
2008-05-02,108.73177337646484,-1,109.36952035194034,109.39257045863738,108.00182597420124,181585500
2008-05-05,108.2093505859375,0,108.3783926147018,108.80867715178384,107.88663718312596,118504500
2008-05-06,109.14675903320312,-1,107.58697175519173,109.2620096303472,107.33340871710072,179339800
2008-05-07,107.2027816772461,0,109.0238113600422,109.13906195096344,106.90311841647744,199267300
2008-05-08,106.92611694335938,0,107.37177188718432,107.81742683100926,106.78780457661546,178321200
2008-05-09,106.72637176513672,1,106.49587061233431,107.10287652200056,106.38060831156116,152588200
2008-05-12,107.92498016357422,1,106.9952496755362,108.0018099330305,106.59569501151968,147865900
2008-05-13,107.94036865234376,1,108.18625212043992,108.25540244920356,107.36409246390856,159132200
2008-05-14,108.16316986083984,1,108.39368261257098,109.26193050583431,107.9249776496517,181910800
2008-05-15,109.51557159423828,-1,108.37069820154926,109.59241314116332,108.2093473671302,166927000
2008-05-16,109.61547088623048,-1,109.7691422663974,109.77682173187458,108.80868148488558,204236800
2008-05-19,109.91509246826172,-1,109.7306798474212,110.87555288527838,109.33881621805172,165664400
2008-05-20,109.02381896972656,-1,109.3158027862716,109.36958249099744,108.33997139232444,178552100
2008-05-21,107.17971801757812,-1,108.96232670338794,109.20051904411334,106.80321326084872,252724800
2008-05-22,107.195068359375,-1,107.13359748211565,107.70219430348638,106.80320470676403,170820400
2008-05-23,105.75820922851562,1,106.8416113134589,107.31031643163064,105.6660087870292,181376400
2008-05-27,106.5419692993164,0,105.88117198065522,106.8032117516222,105.67370922176684,168322900
2008-05-28,107.0337371826172,0,106.93384552321614,107.57159280175132,106.03485576172628,181288100
2008-05-29,107.5715560913086,-1,106.90307945882502,108.2861329433608,106.86465870106144,173927200
2008-05-30,107.84049987792967,-1,107.93270032579332,108.14016305785684,107.5254660485685,117362000
2008-06-02,106.72637176513672,1,107.44096051194003,107.46401062722028,106.0348448579856,181069900
2008-06-03,106.10397338867188,1,107.0337041698512,107.27957592374612,105.4431761962981,271965700
2008-06-04,106.05020904541016,1,105.80432553157932,106.92614854578284,105.61992462057742,246637700
2008-06-05,108.1708984375,-1,106.4804903645166,108.25541942736773,106.28071880863423,237867100
2008-06-06,104.720947265625,-1,107.22583630787996,107.41792845041492,104.66716756238966,384276300
2008-06-09,104.9744644165039,0,105.15887701350556,105.65063221447456,104.04474541866306,228263900
2008-06-10,104.45198822021484,0,104.24452549710172,105.34329825901142,103.998653738616,260234900
2008-06-11,102.91526794433594,0,104.47505489737416,104.69787658022037,102.90757675654604,283890100
2008-06-12,103.30713653564452,0,103.42239883863584,104.39821833593696,102.59255949946156,252791800
2008-06-13,104.61334228515624,-1,103.8603446128906,104.89764653669025,103.28406837175083,244726900
2008-06-16,104.67484283447266,-1,104.1523578554057,105.2126984671514,104.08320750071272,185832500
2008-06-17,104.16769409179688,-1,105.3202465200343,105.3586555548132,104.01401105520289,191707700
2008-06-18,103.15348815917967,-1,103.49157223090862,104.12931959814732,102.73857425938722,265893000
2008-06-19,103.2840805053711,-1,103.0766177513648,103.91414823073409,102.5771829734524,304204900
2008-06-20,101.60761260986328,-1,102.58059506889624,102.77364798574511,101.3296159382803,289275700
2008-06-23,101.50720977783205,-1,102.00142471743608,102.1095338672553,101.4068302849372,165096400
2008-06-24,101.30643463134766,-1,101.19832548620008,102.2716990640985,100.534223085147,267300600
2008-06-25,101.78518676757812,-1,101.71569056675676,103.0130001141342,101.34503237936484,287853900
2008-06-26,99.02069091796876,-1,100.82767503073136,101.48404782588928,98.90486389029796,297775000
2008-06-27,98.48016357421876,0,99.05932238695024,99.50720661609118,98.1017814661898,303423400
2008-06-30,98.82762908935548,-1,98.75812699166744,99.5457860107658,98.3025250404586,258842600
2008-07-01,99.13653564453124,-1,97.7002156091252,99.20603186528086,97.24461356241372,388622000
2008-07-02,97.43765258789062,0,99.45311929196616,99.73884557490422,97.26004134099936,288064600
2008-07-03,97.53805541992188,0,98.1558271205528,98.1558271205528,96.51873623793615,239352500
2008-07-07,96.54191589355467,1,97.90873406817852,98.3334470199732,95.69248409845692,372427300
2008-07-08,98.25621795654295,-1,96.51874158029436,98.37205089326112,95.90869361231948,375973700
2008-07-09,96.3642807006836,-1,98.45697330873551,98.64230243240073,96.05539490023722,336729400
2008-07-10,96.75811767578124,-1,96.08629145006869,97.13649971735158,95.4299127558936,436475700
2008-07-11,95.63068389892578,-1,95.73107517978175,97.22144383746092,94.5881993934316,481124600
2008-07-14,94.76580047607422,1,96.72721848109052,96.91254759978705,94.5186930206434,322720800
2008-07-15,93.4298858642578,1,94.05538130685144,95.3604149888524,92.68083962127392,502502500
2008-07-16,95.72335052490234,1,93.78509773304071,96.19440007859988,93.51482484768322,371642900
2008-07-17,96.6808853149414,1,96.63455450645124,97.49943357781,95.82373000883322,375490600
2008-07-18,97.2832260131836,0,97.42994222008748,97.62299513209916,96.64228893134307,267030100
2008-07-21,97.33726501464844,0,97.69248160891878,97.91642365799262,96.67316263229328,222863000
2008-07-22,98.44153594970705,-1,96.64228153352664,98.68864342250598,96.41061570024335,296904200
2008-07-23,98.9743881225586,-1,98.75816975436103,99.73115241125,98.4956205619808,311698400
2008-07-24,96.92027282714844,-1,99.10562702566432,99.1596874897524,96.6499999642408,248634500
2008-07-25,96.89710998535156,1,97.21371366412674,97.67703942586247,96.65772039344118,219131000
2008-07-28,95.47621154785156,1,96.92024890395882,97.34496161469264,95.306324106956,205201300
2008-07-29,97.514892578125,0,95.73880920221428,97.59211256985893,95.47625416050974,261505600
2008-07-30,99.25236511230467,-1,98.15582595365292,99.30642558511173,97.51488885288175,354710000
2008-07-31,97.93960571289062,0,98.37976612100852,99.28325823578308,97.78515984683594,277402100
2008-08-01,97.42220306396484,1,98.1635253771696,98.28707615028404,96.88165149350932,248690900
2008-08-04,96.51872253417967,1,97.32954703969824,97.40676701843648,96.34111717223236,188239600
2008-08-05,99.12106323242188,1,97.31408535689604,99.27550316743856,96.50326686079956,251577600
2008-08-06,99.56124877929688,0,98.85854508771226,99.84697512061578,98.4415500629234,209555400
2008-08-07,98.07860565185548,1,98.81220438022312,99.18286857331368,97.71566522507092,246312500
2008-08-08,99.90104675292967,0,97.74658080071382,100.33348351874947,97.59213489041456,260811700
2008-08-11,100.9357681274414,0,99.97822164663717,101.5535278874316,99.79288664883283,249425800
2008-08-12,99.88558197021484,0,100.60373315123688,100.92806063134503,99.40680273318544,213200800
2008-08-13,99.28326416015624,0,99.45313989418467,100.11724242907924,98.5882665586998,256393200
2008-08-14,100.03229522705078,-1,98.71953773573284,100.60373610861944,98.65004151288416,239555300
2008-08-15,100.51879119873048,-1,100.33345615691388,100.77362246259769,99.8469708195446,181000800
2008-08-18,99.14425659179688,-1,100.71956322601594,100.75817616641172,98.5805453676664,172275100
2008-08-19,98.06317138671876,1,98.39522268471175,98.6037231626304,97.70795467818108,194673700
2008-08-20,98.5187530517578,1,98.3720309688649,98.80446756075132,97.56120646757115,225498200
2008-08-21,98.68862915039062,1,97.87780474266556,99.18284402451634,97.76197184277538,180609800
2008-08-22,100.11721801757812,-1,99.36045403355004,100.11721801757812,98.6886337873321,167715300
2008-08-25,98.08633422851562,1,99.4608760970879,100.11724901702516,97.87783964756544,171936900
2008-08-26,98.3720474243164,1,98.08632697602152,98.742711630442,97.7465578362064,159117200
2008-08-27,99.3295440673828,0,98.49555444289098,99.48398397199033,98.30250161637925,171032800
2008-08-28,100.53424072265624,-1,99.83152526440762,100.65006776170156,99.70025069248456,167537100
2008-08-29,99.45314025878906,-1,100.17902114645308,100.49563077328789,99.23692192412516,189195800
2008-09-02,98.83535766601562,-1,100.41066998330896,100.93577998058016,98.47241728374372,252364900
2008-09-03,98.75040435791016,-1,98.75040435791016,99.22917760816806,98.0168057905612,251947000
2008-09-04,95.77742004394533,1,98.0477244181464,98.24850111780904,95.72336545844092,340042500
2008-09-05,96.07858276367188,0,95.2059856230754,96.48785404104464,94.209831776815,289503400
2008-09-08,98.06317138671876,-1,98.87399021332382,99.0284419943104,96.07858736611168,364075300
2008-09-09,95.15191650390624,0,98.1480954605299,98.34887213081356,94.8275890383376,377326800
2008-09-10,95.53802490234376,0,95.66929946698814,96.44923487185832,94.63453869883983,298916600
2008-09-11,96.92027282714844,-1,94.3024761564738,97.09787818355636,93.90092285314826,375369400
2008-09-12,97.3681640625,-1,95.97818662823347,97.46083158138735,95.62296997642622,297851200
2008-09-15,92.7349090576172,-1,93.92411589586418,97.0284105247772,92.58046905951062,483607000
2008-09-16,94.28704071044922,-1,90.50320247027324,94.4569282150521,90.34876249782006,581744300
2008-09-17,90.047607421875,1,92.38740794617638,94.09399510782356,89.57655781034481,624095600
2008-09-18,92.71945190429688,0,91.1595869749251,94.04765687526093,87.87768748633663,776114700
2008-09-19,96.40170288085938,0,98.40553650121942,99.415224747808,95.7881238295459,501087800
2008-09-22,94.21920013427734,0,96.65797877469318,96.89098551892964,93.48135532020792,249966500
2008-09-23,92.0755844116211,-1,93.8619481164427,94.77066395273953,91.86587711056248,327470400
2008-09-24,92.3707046508789,-1,92.69690936556827,93.20175338150636,91.48528846780324,311818400
2008-09-25,93.81535339355467,-1,92.7357666482256,94.6852387538986,91.99015316462048,328253000
2008-09-26,93.86192321777344,-1,92.29302977792568,94.36676719033292,92.0444920272882,285917400
2008-09-29,86.50677490234375,1,92.53382441387528,92.68915832848634,86.18833859970837,459562300
2008-09-30,90.08727264404295,-1,88.16110611781133,90.71638859849875,85.84659297150067,328154400
2008-10-01,90.1416244506836,-1,89.52804554889867,90.63093743313398,88.5028265305561,332783000
2008-10-02,86.87181854248047,-1,89.27952983975084,89.40380171539252,86.25823948912033,365337800
2008-10-03,85.69901275634766,-1,87.6562529725821,89.66785471779225,85.18640617392977,461798000
2008-10-06,81.33406066894531,-1,83.2213963253896,83.58643745748986,78.16519977715605,610637500
2008-10-07,77.6914291381836,-1,82.98062687097605,83.36120497268604,77.39629237874242,540012100
2008-10-08,75.73419952392578,-1,75.74196207092889,79.36129997880168,75.1905190276795,725414800
2008-10-09,70.44497680664062,1,77.40404501373114,78.14965819471794,70.0954726649804,534485200
2008-10-10,68.73628997802734,1,67.38486627491761,72.96143783445306,64.91501968614047,871026300
2008-10-13,78.71663665771484,-1,72.90706473121602,78.71663665771484,69.86246999249146,455584000
2008-10-14,77.5516357421875,0,81.3185393051624,81.96318628213741,75.4235303890312,546268300
2008-10-15,69.91685485839844,0,75.69536619188,75.9594409410295,69.6760855280396,484627500
2008-10-16,72.82939147949219,0,70.90322547571249,73.60607265776625,67.21398987891067,708811200
2008-10-17,72.39446258544922,0,71.44691046020617,76.57300580718463,71.18284166496558,476649000
2008-10-20,76.743896484375,-1,74.05657922766379,76.96913482858615,73.0779588865832,321294200
2008-10-21,74.45267486572266,-1,75.31479164036342,76.61184807586497,73.95559927456509,356502000
2008-10-22,70.39842987060547,-1,72.38673315625361,74.45270935355649,67.98294927330112,516168000
2008-10-23,71.21392059326172,-1,70.12656543086985,71.80419420019848,66.64703009633767,634666400
2008-10-24,67.60234069824219,1,65.28782782946541,69.83918069695169,65.24122884791147,545812600
2008-10-27,65.2024154663086,1,66.7713155568937,69.52076902724501,65.00824507370422,397288600
2008-10-28,72.82166290283203,0,67.83536290892157,73.19446672396316,65.6528896761205,639939500
2008-10-29,72.29348754882812,0,72.82939354764261,75.47011081388483,71.53233736523786,531270100
2008-10-30,74.79443359375,0,74.39055588043215,74.98083550149141,72.1537152107057,414582100
2008-10-31,75.20604705810547,0,73.84685486701872,76.55747077750155,73.38084730091052,411394000
2008-11-03,75.42351531982422,0,75.16720908973787,75.87399185895644,74.52256224155977,205419400
2008-11-04,77.98658752441406,-1,76.93806282258653,78.33609180795042,75.11286259352367,346793400
2008-11-05,74.708984375,-1,77.0467910791533,78.21958163054741,73.78473162996667,387844100
2008-11-06,70.56925964355469,-1,73.36531098991259,74.1264612307494,69.94791226631617,477721900
2008-11-07,72.8993148803711,-1,71.18284973977173,73.00804979964101,70.28966496667566,380391000
2008-11-10,71.94400024414062,-1,73.9478397979244,74.1963776237388,70.61587568191905,301773000
2008-11-11,69.72266387939453,0,70.49158248048444,71.5634003289034,68.85278478813517,418498200
2008-11-12,66.65480041503906,1,68.52660551488343,69.08581116973588,66.11112578159539,454330600
2008-11-13,70.81002807617188,-1,66.89555386864704,71.24497360519086,63.75776091041822,753141900
2008-11-14,67.27616882324219,-1,69.44311140761454,71.50131310592236,67.1984959152517,540352300
2008-11-17,66.3829574584961,-1,67.0897344219259,68.78290004086985,66.14218813065641,415254900
2008-11-18,67.63340759277344,-1,66.13441247851772,67.74214249842035,64.39464806255926,523811800
2008-11-19,63.29953384399414,-1,66.72470164843378,67.4703150783452,62.84905721166992,558327600
2008-11-20,58.60061264038086,1,62.23548203909803,64.08398767012656,58.289944802945726,814180400
2008-11-21,61.76169967651367,1,60.16173795720805,62.833523755015065,57.738489959735965,718536500
2008-11-24,66.04122924804688,0,63.62574922666175,67.56352432886412,62.41412794155634,523305300
2008-11-25,66.5305404663086,0,67.80429765861642,67.96740006335722,65.1014434178598,454112400
2008-11-26,69.1013412475586,0,65.47424073423781,69.27221209411478,65.42763582342617,370134200
2008-11-28,69.97122955322266,-1,68.83727533810672,70.00229752254752,68.72077786015004,118308100
2008-12-01,63.77334213256836,1,67.96742497590537,67.99849295852111,63.5791716854288,369927100
2008-12-02,66.22762298583984,0,64.82959996600188,66.39849384868437,63.71894528312148,469508400
2008-12-03,67.81983184814453,0,64.77524163293565,68.21594109278755,64.57330277332804,519863500
2008-12-04,66.25092315673828,0,66.84119673083627,68.38679692183631,65.03929619148703,444173800
2008-12-05,68.2935791015625,0,64.9693844674895,68.67415123567828,63.8742611159877,471905300
2008-12-08,70.67800903320312,0,70.16539645306563,71.74982725675116,68.4101007149432,412859300
2008-12-09,69.51297760009766,0,70.18869247646838,71.55564732261342,69.10910592410211,370790000
2008-12-10,69.98674011230469,0,70.14984244555582,70.95759156661408,69.12462354682938,396187400
2008-12-11,68.30138397216797,1,69.54407338656321,70.67802784754954,67.85867568311433,365061000
2008-12-12,69.11685943603516,1,66.44508009464802,69.17899535517628,66.17323692980744,415060400
2008-12-15,68.1537857055664,1,69.14016837289788,69.24114073670279,67.01983169150974,256694200
2008-12-16,71.36148834228516,-1,71.36148834228516,71.47022326948338,68.48776939385915,377699500
2008-12-17,70.67023468017578,-1,70.55373129205483,71.7886577251633,69.94792078455608,281819800
2008-12-18,69.34989166259766,0,70.98869009731074,71.19839149448772,68.51107422267057,374673300
2008-12-19,69.05152130126953,0,69.76403529035609,70.9541770807205,68.97321794038966,301451300
2008-12-22,68.16678619384766,0,69.35692872957246,69.42739463004634,66.93749792687453,243759500
2008-12-23,67.46210479736328,1,68.53479224210886,68.84798796763106,67.18022924176448,221625200
2008-12-24,67.85358428955078,1,67.68915193715534,68.01801066823583,67.33681055050315,62061600
2008-12-26,68.24508666992188,1,68.30772103196885,68.3547042706431,67.72831286048363,74767700
2008-12-29,68.0493392944336,1,68.30772022237915,68.37819209269968,67.02362322311156,127795900
2008-12-30,69.66227722167969,1,68.5191181841336,69.7249175460217,68.02583309707795,168256300
2008-12-31,70.65667724609375,1,69.74841630603905,71.22825983475126,69.5839899110389,193987200
2009-01-02,72.78640747070312,-1,70.81328457597976,73.16224353211838,70.35131954160917,227566300
2009-01-05,72.70026397705078,-1,72.52800606554582,73.33448683065633,71.94859797806488,240349700
2009-01-06,73.18572235107422,-1,73.31882857371399,73.95304549522999,72.56716252539967,328260900
2009-01-07,70.99335479736328,-1,72.03472784004575,72.23830591745,70.62535034064764,280899200
2009-01-08,71.2830810546875,-1,70.59405518789846,71.3222267896265,70.21038755899691,263834400
2009-01-09,69.75623321533203,-1,71.37702028011088,71.50229495774421,66.83569822198007,330953600
2009-01-12,68.08062744140625,-1,69.56047044114474,69.61528519359544,67.65782027608854,277858500
2009-01-13,68.20592498779297,-1,67.90839239703882,68.80882170355305,67.4934047136389,356432300
2009-01-14,66.06058502197266,-1,66.97667795783896,67.14110443552927,65.11317190363478,435491600
2009-01-15,66.08402252197266,-1,65.86478738805496,66.74955945671118,63.985619710074296,532647300
2009-01-16,66.60082244873047,-1,67.2272139692788,67.3290000525402,65.02702405800645,399237200
2009-01-20,63.08521270751953,1,65.95094573977747,66.60081989834846,62.67806241635293,419855200
2009-01-21,65.80998992919922,0,64.15788863382708,65.95875323926586,63.00689800898665,364360700
2009-01-22,64.79212188720703,1,64.53373495233456,65.8021750177624,63.5550019933133,427940300
2009-01-23,65.07398223876953,1,63.34358348874524,65.76300793024515,63.08519661430044,386800600
2009-01-26,65.5202865600586,0,65.44981469454044,66.83570363719375,64.83908640403317,317978800
2009-01-27,66.18583679199219,1,65.87264104976235,66.67129049113403,65.22276690374694,273789700
2009-01-28,68.42515563964844,-1,67.65000106378774,68.86362594943469,67.39161421393085,330007000
2009-01-29,66.20149993896484,0,67.42295676394934,68.50347580345779,66.13885959570617,294392500
2009-01-30,64.85475158691406,0,66.53817319490544,66.86702598147745,64.36929796837138,383383600
2009-02-02,64.65901184082031,1,63.86819398373932,65.12880243881568,63.664615867580416,288233300
2009-02-03,65.5672607421875,1,65.06615006716471,66.05271432211414,64.377124382436,278385800
2009-02-04,65.2462387084961,1,66.00573624603176,66.84353120549979,65.01917200329498,322989300
2009-02-05,66.2171401977539,1,64.75295390843806,66.78089119628643,60.8615176591157,417679400
2009-02-06,68.1041488647461,-1,66.4442158103128,68.38601842808416,66.30327804178816,366101700
2009-02-09,68.19808197021484,-1,68.08846440398881,68.69919255116508,67.58735382303857,240075200
2009-02-10,65.07398223876953,-1,67.54821547420829,68.14328664676619,64.55720848987993,536212800
2009-02-11,65.4576644897461,-1,65.34021533025872,65.81001196820822,64.51808316127189,324442500
2009-02-12,65.50463104248047,-1,64.33797725562215,65.62990573328226,63.46103649887706,469302200
2009-02-13,64.79996490478516,-1,65.41852496132857,65.95878158830695,64.78430182938696,293998400
2009-02-17,62.0281867980957,-1,62.76419596406092,64.95655441414857,61.98903508656937,478910100
2009-02-18,61.87941360473633,-1,62.47448493530312,62.591934088847,61.29217381072901,362964800
2009-02-19,61.21388626098633,-1,62.513640775486735,62.75637065836925,61.08860555063238,316867500
2009-02-20,60.618797302246094,-1,60.07854082280694,61.33914325730585,59.32686872550569,477176600
2009-02-23,58.4499397277832,1,61.28434685557311,61.28434685557311,58.40295647862609,379641400
2009-02-24,60.66576766967773,-1,58.95102614218541,61.0337661309738,58.48906122152558,426260900
2009-02-25,60.18814849853516,-1,60.39955213410624,61.40177346692244,59.21724135537291,461985800
2009-02-26,59.20942687988281,-1,60.93199437144243,62.3805178493964,59.13895500569196,363353900
2009-02-27,57.88616943359375,-1,57.94880976266602,59.26422680463087,57.79220893998534,470510900
2009-03-02,55.27882766723633,0,56.78215982299327,57.87834176004098,55.09874417627856,426452600
2009-03-03,54.86384582519531,0,56.0696453566372,56.14011125114794,54.52716150165173,443761000
2009-03-04,56.16360092163086,-1,55.77210783440656,57.05620468260543,54.86384100466517,462753100
2009-03-05,53.86946868896485,1,54.88734746214038,56.16361916421387,53.37618341566287,485549400
2009-03-06,53.96342086791992,1,54.33925696566221,55.16138909554828,52.53838586907195,490470000
2009-03-09,53.329200744628906,1,53.20392006132188,54.809044467350425,53.03166808234239,379905300
2009-03-10,56.50811767578125,1,54.4253773037794,56.66471851401784,54.31575970386937,406227900
2009-03-11,56.87614059448242,1,57.15801622086593,57.74525611354606,56.24192342197608,356648300
2009-03-12,59.115455627441406,1,56.86045761629461,59.31120216925413,56.35151541283946,409702700
2009-03-13,59.57743453979492,0,59.5148001654705,60.27429795770767,58.51257849173122,337474700
2009-03-16,59.3973274230957,1,60.25861095864264,61.049428610910375,59.35817572768948,360644900
2009-03-17,61.21388626098633,1,59.56178422890024,61.354824073278,59.076330436848274,356814300
2009-03-18,62.584110260009766,1,60.92417675397897,63.34360810959125,60.34476842517248,473273200
2009-03-19,61.80891799926758,1,63.3670584980818,63.421867280239816,61.61317149531622,428520400
2009-03-20,60.492774963378906,1,62.10938785301883,62.2276776282431,60.35082843640336,371078200
2009-03-23,64.83792877197266,0,62.09363046945366,64.89312988070154,61.75453622541351,419933300
2009-03-24,63.56039810180664,0,64.0650955802319,64.94831917571034,63.48942783912271,330271000
2009-03-25,64.23069763183594,0,64.05721276536917,65.21643581535993,62.34596670625553,441775100
2009-03-26,65.53978729248047,0,64.86159866704537,65.68962148214918,64.1282089217014,422025200
2009-03-27,64.35688018798828,0,64.7038619817908,65.08238210551274,64.1203005983104,322332300
2009-03-30,62.13304138183594,1,62.92951940946576,62.98472049951133,61.478509873818695,324108500
